,file,outcome,sensor,model,f1_score_constant,f1_score_decline,f1_score_improvement,f1_score_weighted,f1_score_unweighted,time_series_length (days),count_constant,count_decline,count_improvement,oversampled,AUC_score,variable
28,electricity_living_ts_feel_norm,feel,electricity,indvBOSS,0.8666666666666666,0.0,0.0,0.7901960784313724,0.28888888888888886,4.0,116.0,9.0,11.0,1.0,0.0,e_consumption
29,electricity_living_ts_feel_norm,feel,electricity,indvBOSS,0.9056603773584906,0.0,0.3333333333333333,0.7775157232704403,0.4129979035639413,5.0,107.0,8.0,11.0,1.0,0.5432692307692308,e_consumption
30,electricity_living_ts_feel_norm,feel,electricity,indvBOSS,0.7826086956521738,0.0,0.0,0.5217391304347826,0.2608695652173913,6.0,98.0,8.0,11.0,1.0,0.47500000000000003,e_consumption
31,electricity_living_ts_feel_norm,feel,electricity,indvBOSS,0.8500000000000001,0.0,0.0,0.6611111111111112,0.2833333333333334,7.0,91.0,6.0,10.0,1.0,0.4523809523809525,e_consumption
32,electricity_living_ts_feel_norm,feel,electricity,indvBOSS,0.8055555555555555,0.0,0.2222222222222222,0.6811868686868686,0.34259259259259256,1.0,146.0,9.0,19.0,0.0,0.48839285714285713,e_consumption
33,electricity_living_ts_feel_norm,feel,electricity,indvBOSS,0.8656716417910447,0.0,0.33333333333333337,0.7342039800995025,0.3996683250414594,2.0,136.0,9.0,15.0,0.0,0.5265624999999999,e_consumption
34,electricity_living_ts_feel_norm,feel,electricity,indvBOSS,0.9206349206349206,0.0,0.4444444444444444,0.8820248820248819,0.45502645502645506,3.0,126.0,9.0,13.0,0.0,0.0,e_consumption
35,electricity_living_ts_feel_norm,feel,electricity,indvBOSS,0.896551724137931,0.0,0.28571428571428575,0.7899159663865546,0.39408866995073893,4.0,116.0,9.0,11.0,0.0,0.5574712643678161,e_consumption
36,electricity_living_ts_feel_norm,feel,electricity,indvBOSS,0.8928571428571429,0.0,0.0,0.8091517857142858,0.2976190476190476,5.0,107.0,8.0,11.0,0.0,0.46551724137931033,e_consumption
37,electricity_living_ts_feel_norm,feel,electricity,indvBOSS,0.8846153846153846,0.0,0.0,0.7666666666666667,0.2948717948717949,6.0,98.0,8.0,11.0,0.0,0.4615384615384616,e_consumption
38,electricity_living_ts_feel_norm,feel,electricity,indvBOSS,0.8372093023255814,0.0,0.0,0.7131782945736435,0.27906976744186046,7.0,91.0,6.0,10.0,0.0,0.43478260869565216,e_consumption
39,electricity_total_ts_feel,feel,electricity,indvBOSS,0.7777777777777778,0.0,0.0,0.6363636363636364,0.25925925925925924,1.0,146.0,9.0,19.0,1.0,0.48055555555555557,e_consumption
40,electricity_total_ts_feel,feel,electricity,indvBOSS,0.9428571428571428,0.0,0.5,0.875,0.48095238095238096,2.0,136.0,9.0,15.0,1.0,0.6107142857142857,e_consumption
41,electricity_total_ts_feel,feel,electricity,indvBOSS,0.911764705882353,0.0,0.0,0.7885532591414945,0.303921568627451,3.0,126.0,9.0,13.0,1.0,0.4921875,e_consumption
42,electricity_total_ts_feel,feel,electricity,indvBOSS,0.8620689655172413,0.0,0.4,0.7452332657200811,0.4206896551724138,4.0,116.0,9.0,11.0,1.0,0.556547619047619,e_consumption
43,electricity_total_ts_feel,feel,electricity,indvBOSS,0.896551724137931,0.0,0.0,0.8685344827586207,0.2988505747126437,5.0,107.0,8.0,11.0,1.0,0.0,e_consumption
44,electricity_total_ts_feel,feel,electricity,indvBOSS,0.7916666666666666,0.0,0.0,0.5805555555555555,0.2638888888888889,6.0,98.0,8.0,11.0,1.0,0.4659090909090909,e_consumption
45,electricity_total_ts_feel,feel,electricity,indvBOSS,0.8636363636363635,0.0,0.3333333333333333,0.6891133557800223,0.39898989898989895,7.0,91.0,6.0,10.0,1.0,0.5499999999999999,e_consumption
46,electricity_total_ts_feel,feel,electricity,indvBOSS,0.8108108108108109,0.0,0.0,0.6633906633906634,0.2702702702702703,1.0,146.0,9.0,19.0,0.0,0.46527777777777773,e_consumption
47,electricity_total_ts_feel,feel,electricity,indvBOSS,0.9142857142857143,0.0,0.5,0.85,0.47142857142857136,2.0,136.0,9.0,15.0,0.0,0.6035714285714285,e_consumption
48,electricity_total_ts_feel,feel,electricity,indvBOSS,0.8571428571428571,0.0,0.0,0.7413127413127413,0.2857142857142857,3.0,126.0,9.0,13.0,0.0,0.4609375,e_consumption
49,electricity_total_ts_feel,feel,electricity,indvBOSS,0.8,0.0,0.0,0.7058823529411765,0.26666666666666666,4.0,116.0,9.0,11.0,0.0,0.4333333333333333,e_consumption
50,electricity_total_ts_feel,feel,electricity,indvBOSS,0.8627450980392156,0.0,0.0,0.7009803921568627,0.2875816993464052,5.0,107.0,8.0,11.0,0.0,0.4615384615384615,e_consumption
51,electricity_total_ts_feel,feel,electricity,indvBOSS,0.92,0.0,0.4444444444444445,0.8576296296296296,0.45481481481481484,6.0,98.0,8.0,11.0,0.0,0.5972222222222222,e_consumption
52,electricity_total_ts_feel,feel,electricity,indvBOSS,0.9130434782608695,0.0,0.5,0.7995169082125604,0.4710144927536232,7.0,91.0,6.0,10.0,0.0,0.5719696969696969,e_consumption
53,electricity_living_ts_feel,feel,electricity,indvBOSS,0.8860759493670887,0.0,0.0,0.8457997698504027,0.29535864978902954,1.0,146.0,9.0,19.0,1.0,0.0,e_consumption
54,electricity_living_ts_feel,feel,electricity,indvBOSS,0.9295774647887323,0.0,0.6666666666666666,0.886619718309859,0.5320813771517997,2.0,136.0,9.0,15.0,1.0,0.6458333333333334,e_consumption
55,electricity_living_ts_feel,feel,electricity,indvBOSS,0.84375,0.0,0.0,0.7525337837837838,0.28125,3.0,126.0,9.0,13.0,1.0,0.4545454545454546,e_consumption
56,electricity_living_ts_feel,feel,electricity,indvBOSS,0.9508196721311476,0.0,0.8,0.9139826422372229,0.5836065573770491,4.0,116.0,9.0,11.0,1.0,0.7338709677419355,e_consumption
57,electricity_living_ts_feel,feel,electricity,indvBOSS,0.8400000000000001,0.0,0.2222222222222222,0.7820833333333335,0.35407407407407404,5.0,107.0,8.0,11.0,1.0,0.0,e_consumption
58,electricity_living_ts_feel,feel,electricity,indvBOSS,0.8627450980392156,0.0,0.0,0.7477124183006535,0.2875816993464052,6.0,98.0,8.0,11.0,1.0,0.4711538461538461,e_consumption
59,electricity_living_ts_feel,feel,electricity,indvBOSS,0.8936170212765958,0.0,0.0,0.7281323877068558,0.29787234042553196,7.0,91.0,6.0,10.0,1.0,0.4886363636363637,e_consumption
60,electricity_living_ts_feel,feel,electricity,indvBOSS,0.8648648648648648,0.3333333333333333,0.25,0.7447788697788696,0.4827327327327327,1.0,146.0,9.0,19.0,0.0,0.5547619047619048,e_consumption
61,electricity_living_ts_feel,feel,electricity,indvBOSS,0.9411764705882353,0.0,0.4444444444444445,0.8444444444444444,0.46187363834422657,2.0,136.0,9.0,15.0,0.0,0.6029411764705882,e_consumption
62,electricity_living_ts_feel,feel,electricity,indvBOSS,0.8387096774193549,0.0,0.22222222222222224,0.6767412573864188,0.3536439665471924,3.0,126.0,9.0,13.0,0.0,0.5178571428571428,e_consumption
63,electricity_living_ts_feel,feel,electricity,indvBOSS,0.7777777777777777,0.0,0.0,0.5490196078431372,0.25925925925925924,4.0,116.0,9.0,11.0,0.0,0.46875,e_consumption
64,electricity_living_ts_feel,feel,electricity,indvBOSS,0.7555555555555556,0.0,0.28571428571428575,0.6259920634920636,0.3470899470899471,5.0,107.0,8.0,11.0,0.0,0.4825000000000001,e_consumption
65,electricity_living_ts_feel,feel,electricity,indvBOSS,0.8846153846153846,0.0,0.0,0.7371794871794871,0.2948717948717949,6.0,98.0,8.0,11.0,0.0,0.47000000000000003,e_consumption
66,electricity_living_ts_feel,feel,electricity,indvBOSS,0.8444444444444444,0.0,0.0,0.6880658436213992,0.2814814814814815,7.0,91.0,6.0,10.0,0.0,0.4659090909090909,e_consumption
67,electricity_nutrition_ts_feel_norm,feel,electricity,indvBOSS,0.7999999999999999,0.0,0.2,0.69375,0.3333333333333333,1.0,102.0,7.0,18.0,1.0,0.5648148148148148,e_consumption
68,electricity_nutrition_ts_feel_norm,feel,electricity,indvBOSS,0.7916666666666666,0.0,0.20000000000000004,0.6666666666666666,0.33055555555555555,2.0,97.0,7.0,15.0,1.0,0.5083333333333334,e_consumption
