,file,outcome,sensor,model,f1_score_constant,f1_score_decline,f1_score_improvement,f1_score_weighted,f1_score_unweighted,time_series_length (days),count_constant,count_decline,count_improvement,oversampled,AUC_score,variable
28,electricity_living_ts_feel_norm,feel,electricity,MUSE,0.9135802469135803,0.0,0.0,0.7890011223344557,0.3045267489711934,1.0,146.0,9.0,19.0,0.0,0.4863547758284601,e_consumption
29,electricity_living_ts_feel_norm,feel,electricity,MUSE,0.9041095890410958,0.0,0.0,0.7458904109589041,0.3013698630136986,2.0,136.0,9.0,15.0,0.0,0.4393939393939394,e_consumption
30,electricity_living_ts_feel_norm,feel,electricity,MUSE,0.819672131147541,0.0,0.2222222222222222,0.6461871707773348,0.3472981177899211,3.0,126.0,9.0,13.0,0.0,0.4220679012345679,e_consumption
31,electricity_living_ts_feel_norm,feel,electricity,MUSE,0.8620689655172414,0.0,0.0,0.6845841784989859,0.2873563218390805,4.0,116.0,9.0,11.0,0.0,0.4382716049382716,e_consumption
32,electricity_living_ts_feel_norm,feel,electricity,MUSE,0.8076923076923077,0.0,0.0,0.6310096153846154,0.2692307692307692,5.0,107.0,8.0,11.0,0.0,0.4205555555555556,e_consumption
33,electricity_living_ts_feel_norm,feel,electricity,MUSE,0.9056603773584906,0.0,0.4,0.8249056603773586,0.4352201257861636,6.0,98.0,8.0,11.0,0.0,0.4294871794871795,e_consumption
34,electricity_living_ts_feel_norm,feel,electricity,MUSE,0.7317073170731707,0.0,0.0,0.6775067750677507,0.24390243902439024,7.0,91.0,6.0,10.0,0.0,0.0,e_consumption
35,electricity_total_ts_feel,feel,electricity,MUSE,0.9268292682926829,0.0,0.0,0.8004434589800443,0.30894308943089427,1.0,146.0,9.0,19.0,1.0,0.5412280701754386,e_consumption
36,electricity_total_ts_feel,feel,electricity,MUSE,0.9189189189189189,0.0,0.0,0.8040540540540541,0.3063063063063063,2.0,136.0,9.0,15.0,1.0,0.5595238095238094,e_consumption
37,electricity_total_ts_feel,feel,electricity,MUSE,0.8749999999999999,0.0,0.28571428571428575,0.7403474903474903,0.38690476190476186,3.0,126.0,9.0,13.0,1.0,0.4791666666666667,e_consumption
38,electricity_total_ts_feel,feel,electricity,MUSE,0.9,0.0,0.0,0.7941176470588235,0.3,4.0,116.0,9.0,11.0,1.0,0.4314814814814815,e_consumption
39,electricity_total_ts_feel,feel,electricity,MUSE,0.8627450980392156,0.0,0.4,0.7384803921568627,0.42091503267973857,5.0,107.0,8.0,11.0,1.0,0.5990028490028491,e_consumption
40,electricity_total_ts_feel,feel,electricity,MUSE,0.7999999999999999,0.0,0.0,0.6133333333333333,0.26666666666666666,6.0,98.0,8.0,11.0,1.0,0.32971014492753625,e_consumption
41,electricity_total_ts_feel,feel,electricity,MUSE,0.8372093023255814,0.0,0.0,0.7131782945736435,0.27906976744186046,7.0,91.0,6.0,10.0,1.0,0.48067632850241554,e_consumption
42,electricity_total_ts_feel,feel,electricity,MUSE,0.9,0.0,0.0,0.7363636363636363,0.3,1.0,146.0,9.0,19.0,0.0,0.4734567901234568,e_consumption
43,electricity_total_ts_feel,feel,electricity,MUSE,0.9333333333333333,0.0,0.0,0.8400000000000001,0.3111111111111111,2.0,136.0,9.0,15.0,0.0,0.5277777777777778,e_consumption
44,electricity_total_ts_feel,feel,electricity,MUSE,0.923076923076923,0.0,0.3333333333333333,0.7844767844767844,0.4188034188034188,3.0,126.0,9.0,13.0,0.0,0.5356481481481482,e_consumption
